trial_name,agent_level,agent_id,full_sequence,to_fridge_sequence,return_sequence,chosen_plant_spot,audio_sequence,full_sequence_length,to_fridge_sequence_length,return_sequence_length
snack1,naive,A,"[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (1, 9), (2, 9), (3, 9), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (1, 9), (2, 9), (3, 9), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]",None,"[11, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 11]",22,11,11
snack1,naive,A,"[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (2, 9), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (2, 9), (3, 9), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (2, 9), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (2, 9), (3, 9), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]",None,"[11, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 11]",22,11,11
snack1,naive,A,"[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]",None,"[11, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 11]",22,11,11
snack1,naive,A,"[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (2, 9), (1, 9), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (2, 9), (3, 9), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (2, 9), (1, 9), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (2, 9), (3, 9), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]",None,"[11, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 11]",22,11,11
snack1,naive,A,"[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (1, 9), (2, 9), (3, 9), (3, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (1, 9), (2, 9), (3, 9), (3, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]",None,"[11, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 13]",24,11,13
snack1,naive,A,"[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (1, 9), (2, 9), (3, 9), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (1, 9), (2, 9), (3, 9), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]",None,"[11, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 11]",22,11,11
snack1,naive,A,"[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (2, 9), (1, 9), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (2, 9), (1, 9), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]",None,"[11, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 11]",22,11,11
snack1,naive,A,"[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (4, 10), (3, 10), (3, 9), (2, 9), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (4, 10), (3, 10), (3, 9), (2, 9), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]",None,"[13, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 11]",24,13,11
snack1,naive,A,"[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (2, 9), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (1, 9), (2, 9), (3, 9), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (2, 9), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (1, 9), (2, 9), (3, 9), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]",None,"[11, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 11]",22,11,11
snack1,naive,A,"[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (3, 10), (2, 10), (2, 9), (1, 9), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (2, 9), (3, 9), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (3, 10), (2, 10), (2, 9), (1, 9), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (2, 9), (3, 9), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]",None,"[13, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 11]",24,13,11
snack1,naive,A,"[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (2, 9), (1, 9), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (2, 9), (3, 9), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (2, 9), (1, 9), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (2, 9), (3, 9), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]",None,"[11, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 11]",22,11,11
snack1,naive,A,"[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (2, 9), (1, 9), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (2, 9), (1, 9), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]",None,"[11, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 11]",22,11,11
snack1,naive,A,"[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (2, 9), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (3, 9), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (2, 9), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (3, 9), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]",None,"[11, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 11]",22,11,11
snack1,naive,A,"[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (2, 9), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (2, 9), (3, 9), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (2, 9), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (2, 9), (3, 9), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]",None,"[11, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 11]",22,11,11
snack1,naive,A,"[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (1, 9), (2, 9), (3, 9), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (1, 9), (2, 9), (3, 9), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]",None,"[11, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 11]",22,11,11
snack1,naive,A,"[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (4, 10), (3, 10), (3, 9), (2, 9), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (4, 10), (3, 10), (3, 9), (2, 9), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]",None,"[13, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 11]",24,13,11
snack1,naive,A,"[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (4, 10), (3, 10), (3, 9), (2, 9), (1, 9), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (4, 10), (3, 10), (3, 9), (2, 9), (1, 9), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]",None,"[13, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 11]",24,13,11
snack1,naive,A,"[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]",None,"[11, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 11]",22,11,11
snack1,naive,A,"[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (2, 9), (1, 9), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (1, 9), (2, 9), (3, 9), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (2, 9), (1, 9), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (1, 9), (2, 9), (3, 9), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]",None,"[11, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 11]",22,11,11
snack1,naive,A,"[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (2, 9), (1, 9), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (2, 9), (3, 9), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (2, 9), (1, 9), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (2, 9), (3, 9), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]",None,"[11, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 11]",22,11,11
snack1,naive,A,"[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (2, 9), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (1, 9), (2, 9), (3, 9), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (2, 9), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (1, 9), (2, 9), (3, 9), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]",None,"[11, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 11]",22,11,11
snack1,naive,A,"[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (4, 10), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (2, 9), (3, 9), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (4, 10), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (2, 9), (3, 9), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]",None,"[11, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 11]",22,11,11
snack1,naive,A,"[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (2, 9), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (3, 9), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (2, 9), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (3, 9), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]",None,"[11, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 11]",22,11,11
snack1,naive,A,"[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (2, 9), (1, 9), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (2, 9), (1, 9), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]",None,"[11, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 11]",22,11,11
snack1,naive,A,"[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (2, 9), (1, 9), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (4, 10), (5, 10), (5, 9), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (2, 9), (1, 9), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (4, 10), (5, 10), (5, 9), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]",None,"[11, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 13]",24,11,13
snack1,naive,A,"[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (4, 10), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (1, 9), (2, 9), (3, 9), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (4, 10), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (1, 9), (2, 9), (3, 9), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]",None,"[11, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 11]",22,11,11
snack1,naive,A,"[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (2, 9), (1, 9), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (2, 9), (1, 9), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]",None,"[11, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 11]",22,11,11
snack1,naive,A,"[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (4, 10), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (3, 9), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (4, 10), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (3, 9), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]",None,"[11, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 11]",22,11,11
snack1,naive,A,"[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (4, 10), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (1, 9), (2, 9), (3, 9), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (4, 10), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (1, 9), (2, 9), (3, 9), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]",None,"[11, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 11]",22,11,11
